,segment_id,wellbore_chev_no_id,area_id,formation_id,bit_model_id,drillbit_size,min_depth,max_depth,rate_of_penetration,surface_weight_on_bit,surface_rpm
932,507,5,0,31,0,16.5,15210.0,15239.5,239.72582830000002,49.80903912,191.0
933,508,5,0,31,0,16.5,15240.0,15269.5,237.6259173,51.60286674,190.93333330000002
934,509,5,0,31,0,16.5,15270.0,15299.5,234.5096756,54.12532177,191.0
935,510,5,0,31,0,16.5,15300.0,15329.5,232.9435239,58.22628822,191.0
936,511,5,0,31,0,16.5,15330.0,15359.5,200.55039299999999,42.22403477,185.1333333
937,512,5,0,31,0,16.5,15360.0,15389.5,229.52099480000004,44.56166935,190.0
938,513,5,0,31,0,16.5,15390.0,15419.5,213.1920756,46.00606496,190.0
939,514,5,0,31,0,16.5,15420.0,15449.5,220.57276639999998,50.48732808,190.0
940,515,5,0,31,0,16.5,15450.0,15479.5,201.9404676,49.0240817,183.7288136
941,516,5,0,31,0,16.5,15480.0,15509.5,234.4957929,48.713709200000004,190.45
942,517,5,0,25,0,16.5,15510.0,15539.5,220.0139999,43.28666309,194.08333330000002
943,518,5,0,25,0,16.5,15540.0,15569.5,221.6637494,45.95535895,200.2166667
944,519,5,0,25,0,16.5,15570.0,15599.5,215.5494204,49.48716386,200.16666669999998
945,520,5,0,25,0,16.5,15600.0,15629.5,214.3037251,46.72431545,197.9310345
946,521,5,0,25,0,16.5,15630.0,15659.5,238.9053309,50.216527299999996,200.66666669999998
947,522,5,0,25,0,16.5,15660.0,15689.5,216.9244199,49.41330821,200.45
948,523,5,0,25,0,16.5,15690.0,15719.5,239.7351438,54.30573406,200.68333330000002
949,524,5,0,25,0,16.5,15720.0,15749.5,213.6312776,50.09649865,196.3389831
950,525,5,0,25,0,16.5,15750.0,15779.5,234.9294495,49.12303397,200.41666669999998
951,526,5,0,25,0,16.5,15780.0,15809.5,229.6767684,52.37815886,200.33333330000002
952,527,5,0,25,0,16.5,15810.0,15839.5,232.4391673,57.62883561,200.43333330000002
953,528,5,0,25,0,16.5,15840.0,15869.5,219.06855950000002,59.73278046,200.25
954,529,5,0,25,0,16.5,15870.0,15899.5,203.5558345,44.06128301,196.32758619999998
955,530,5,0,25,0,16.5,15900.0,15929.5,220.4093997,48.08502426,202.8666667
956,531,5,0,25,0,16.5,15930.0,15959.5,241.9298485,52.82312469,210.0
957,532,5,0,25,0,16.5,15960.0,15989.5,238.9087949,54.31602243,209.9833333
958,533,5,0,25,0,16.5,15990.0,16019.5,212.14497659999998,50.28009302,201.68333330000002
959,534,5,0,25,0,16.5,16020.0,16049.5,245.97720130000002,46.47234268,210.0
960,535,5,0,25,0,16.5,16050.0,16079.5,232.86278990000002,47.98838787,209.9833333
961,536,5,0,25,0,16.5,16080.0,16109.5,223.25888340000003,50.37378925,210.0
962,537,5,0,25,0,16.5,16110.0,16139.5,231.4321738,54.29985494,207.5423729
963,538,5,0,25,0,16.5,16140.0,16169.5,214.2094654,50.71219966,205.1
964,539,5,0,25,0,16.5,16170.0,16199.5,201.45303869999998,50.71256641,210.68333330000002
965,540,5,0,25,0,16.5,16200.0,16229.5,233.1252744,58.43499209,210.7
966,541,5,0,25,0,16.5,16230.0,16259.5,241.2531837,63.23555832,210.65
967,542,5,0,25,0,16.5,16260.0,16289.5,213.31390019999998,51.35447838,206.33333330000002
968,543,5,0,25,0,16.5,16290.0,16319.5,233.133271,49.44931749,210.2333333
969,544,5,0,25,0,16.5,16320.0,16349.5,218.4910978,51.092864,210.2
970,545,5,0,25,0,16.5,16350.0,16379.5,238.3132235,57.40690339,210.3
971,546,5,0,25,0,16.5,16380.0,16409.5,215.2682232,56.44421814,205.91666669999998
972,547,5,0,25,0,16.5,16410.0,16439.5,218.70479419999998,43.76286132,210.41666669999998
973,548,5,0,25,0,16.5,16440.0,16469.5,226.88828430000004,46.87762562,210.2666667
974,549,5,0,25,0,16.5,16470.0,16499.5,235.4942703,53.05718333,210.3
975,550,5,0,25,0,16.5,16500.0,16529.5,230.24200519999997,54.87489376,210.2833333
976,551,5,0,25,0,16.5,16530.0,16559.5,198.29767959999998,48.31871332,204.9
977,552,5,0,25,0,16.5,16560.0,16589.5,234.49845449999998,45.93441518,210.81666669999998
978,553,5,0,25,0,16.5,16590.0,16619.5,213.09718909999998,48.03762455,210.8
979,554,5,0,25,0,16.5,16620.0,16649.5,221.4181689,52.91718941,210.7833333
980,555,5,0,25,0,16.5,16650.0,16679.5,215.25969130000001,53.41314854,205.779661
981,556,5,0,25,0,16.5,16680.0,16709.5,199.13169580000002,44.82585751,206.65
982,557,5,0,25,0,16.5,16710.0,16739.5,234.19747569999998,48.07106202,210.5166667
983,558,5,0,25,0,16.5,16740.0,16769.5,225.4418945,50.41861706,210.4666667
984,559,5,0,25,0,16.5,16770.0,16799.5,221.2857454,52.94681387,210.50847459999997
985,560,5,0,25,0,16.5,16800.0,16829.5,171.743344,44.17455622,208.6034483
986,561,5,0,25,0,16.5,16830.0,16859.5,221.4817139,49.79470819,209.9666667
987,562,5,0,25,0,16.5,16860.0,16889.5,221.84572020000002,53.38714104,210.0166667
988,563,5,0,25,0,16.5,16890.0,16919.5,218.052696,55.82802677,210.0166667
989,564,5,0,25,0,16.5,16920.0,16949.5,188.8384674,52.36456345,204.08333330000002
990,565,5,0,25,0,16.5,16950.0,16979.5,217.51434049999997,45.87782885,210.41666669999998
991,566,5,0,25,0,16.5,16980.0,17009.5,222.99015580000003,49.06571318,210.33333330000002
992,567,5,0,25,0,16.5,17010.0,17039.5,222.87506659999997,52.65373656,210.3833333
993,568,5,0,25,0,16.5,17040.0,17069.5,215.59362489999998,55.22616444,210.4
994,569,5,0,25,0,16.5,17070.0,17099.5,210.8542695,44.75309229999999,207.84745759999998
995,570,5,0,25,0,16.5,17100.0,17129.5,217.45075380000003,45.18631287,210.25
996,571,5,0,25,0,16.5,17130.0,17159.5,214.3611941,48.38081052,210.8
997,572,5,0,25,0,16.5,17160.0,17189.5,219.88215559999998,51.94237836,210.83333330000002
998,573,5,0,25,0,16.5,17190.0,17219.5,201.2745734,50.92032066,206.4137931
999,574,5,0,25,0,16.5,17220.0,17249.5,210.36882430000003,42.64614381,207.12068969999999
1000,575,5,0,25,0,16.5,17250.0,17279.5,219.9031754,48.00933139,210.18333330000002
1001,576,5,0,25,0,16.5,17280.0,17309.5,225.51670049999998,52.16357651,210.2833333
1002,577,5,0,25,0,16.5,17310.0,17339.5,225.59211119999998,56.37036393,210.35
1003,578,5,0,25,0,16.5,17340.0,17369.5,204.7553459,43.65825368,207.0677966
1004,579,5,0,25,0,16.5,17370.0,17399.5,225.98173730000002,48.75890357,210.91666669999998
1005,580,5,0,25,0,16.5,17400.0,17429.5,225.818881,52.66696504,210.9666667
1006,581,5,0,25,0,16.5,17430.0,17459.5,225.6016279,56.18848152,210.93333330000002
1007,582,5,0,25,0,16.5,17460.0,17489.5,197.8547895,52.80451324,204.6896552
1008,583,5,0,25,0,16.5,17490.0,17519.5,225.82072349999999,46.75416635,210.3
1009,584,5,0,25,0,16.5,17520.0,17549.5,225.63568930000002,49.11825733,210.2666667
1010,585,5,0,25,0,16.5,17550.0,17579.5,225.8126261,52.18378512,210.25
1011,586,5,0,25,0,16.5,17580.0,17609.5,225.82612459999999,55.69758663,210.3
1012,587,5,0,25,0,16.5,17610.0,17639.5,198.27514530000002,43.06375254,206.5084746
1013,588,5,0,25,0,16.5,17640.0,17669.5,226.25210189999999,46.84161688,210.0333333
1014,589,5,0,25,0,16.5,17670.0,17699.5,226.078511,50.56191762,210.0166667
1015,590,5,0,25,0,16.5,17700.0,17729.5,225.78558250000003,53.39632772,210.0
1016,591,5,0,25,0,16.5,17730.0,17759.5,194.4204564,48.16577294,208.57627119999998
1017,592,5,0,25,0,16.5,17760.0,17789.5,225.74756749999997,45.51369934,210.8666667
1018,593,5,0,25,0,16.5,17790.0,17819.5,225.9367121,48.75192267,210.8666667
1019,594,5,0,25,0,16.5,17820.0,17849.5,225.3179097,52.00080096,210.81666669999998
1020,595,5,0,25,0,16.5,17850.0,17879.5,223.1943792,55.00937627,210.8666667
1021,596,5,0,25,0,16.5,17880.0,17909.5,201.6654137,42.40146813,210.9298246
1022,597,5,0,25,0,16.5,17910.0,17939.5,216.08748119999998,46.096822100000004,211.0
1023,598,5,0,25,0,16.5,17940.0,17969.5,225.949295,50.94441935,211.0166667
1024,599,5,0,25,0,16.5,17970.0,17999.5,225.56642459999998,53.56277625,211.0166667
1025,600,5,0,25,0,16.5,18000.0,18029.5,202.82194219999997,46.64826681,207.85964909999998
1026,601,5,0,25,0,16.5,18030.0,18059.5,225.88711780000003,45.37958488,210.0
1027,602,5,0,25,0,16.5,18060.0,18089.5,226.4654597,48.50757739,210.08333330000002
1028,603,5,0,25,0,16.5,18090.0,18119.5,225.57611690000002,51.53966764,210.0166667
1029,604,5,0,25,0,16.5,18120.0,18149.5,218.3132813,53.13654963,210.08333330000002
1030,605,5,0,25,0,16.5,18151.5,18179.5,204.35037780000002,40.65440201,206.05263159999998
1031,606,5,0,25,0,16.5,18180.0,18209.5,224.4598,45.57763322,211.06666669999998
1032,607,5,0,25,0,16.5,18210.0,18239.5,225.7734548,48.43813101,211.06666669999998
1033,608,5,0,25,0,16.5,18240.0,18269.5,225.26900409999996,52.24000263,211.0333333
1034,609,5,0,25,0,16.5,18270.0,18299.5,202.0901581,46.85355159,207.62068969999999
1035,610,5,0,25,0,16.5,18300.0,18329.5,229.40371069999998,47.55701682,211.05
1036,611,5,0,25,0,16.5,18330.0,18359.5,228.5869835,50.17096462,211.0
1037,612,5,0,25,0,16.5,18360.0,18389.5,222.9305374,52.25176048,211.0166667
1038,613,5,0,25,0,16.5,18390.0,18417.5,225.44897709999998,55.98363549,211.0535714
1039,614,5,0,25,0,16.5,18421.0,18449.5,211.49875899999998,44.08485005,209.1034483
1040,615,5,0,25,0,16.5,18450.0,18479.5,228.87312599999998,47.82671585,211.0166667
1041,616,5,0,25,0,16.5,18480.0,18509.5,209.7392202,48.92976265,211.05
1042,617,5,0,25,0,16.5,18510.0,18539.5,201.7410201,49.9317626,202.6166667
1043,618,5,0,25,0,16.5,18540.0,18569.5,198.2037105,40.24034207,206.4745763
1044,619,5,0,25,0,16.5,18570.0,18599.5,225.62985530000003,44.69762154,210.75
1045,620,5,0,25,0,16.5,18600.0,18629.5,210.78174109999998,47.45964553,210.65
1046,621,5,0,25,0,16.5,18630.0,18659.5,222.067377,51.52276522,210.68333330000002
1047,622,5,0,25,0,16.5,18660.0,18689.5,211.07564059999999,52.56187816,203.41666669999998
1048,623,5,0,25,0,16.5,18690.0,18719.5,211.76007369999996,44.93572025,210.1333333
1049,624,5,0,25,0,16.5,18720.0,18749.5,218.8420748,47.41665649,210.3666667
1050,625,5,0,25,0,16.5,18750.0,18779.5,225.75822549999998,52.39138749,210.3666667
1051,626,5,0,25,0,16.5,18780.0,18809.5,216.1235764,53.07041028,210.3
1052,627,5,0,25,0,16.5,18810.0,18839.5,204.0993858,44.66712326,204.8
1053,628,5,0,25,0,16.5,18840.0,18869.5,220.6069267,45.78890959,210.6333333
1054,629,5,0,25,0,16.5,18870.0,18899.5,226.44717000000003,48.40065193,210.56666669999998
1055,630,5,0,25,0,16.5,18900.0,18929.5,226.47092290000003,50.13275102,210.6166667
1056,631,5,0,25,0,16.5,18930.0,18959.5,204.8140303,49.54721179,206.2372881
1057,632,5,0,25,0,16.5,18960.0,18989.5,197.23433630000002,33.92693707,210.3
1058,633,5,0,25,0,16.5,18990.0,19019.5,222.31168650000004,40.22297239,210.41666669999998
1059,634,5,0,25,0,16.5,19020.0,19049.5,225.6401265,45.09555531,210.25
1060,635,5,0,25,0,16.5,19050.0,19079.5,223.2415833,49.503699299999994,210.25
1061,636,5,0,25,0,16.5,19080.0,19109.5,201.1548608,41.90379406,208.7586207
1062,637,5,0,25,0,16.5,19110.0,19139.5,220.57067569999998,43.31973209,210.68333330000002
1063,638,5,0,25,0,16.5,19140.0,19169.5,206.65544430000003,45.98291636,210.7
1064,639,5,0,25,0,16.5,19170.0,19199.5,209.4250534,49.18182297,210.7833333
1065,640,5,0,25,0,16.5,19200.0,19229.5,193.1211843,47.81642789,201.75
1066,641,5,0,25,0,16.5,19230.0,19259.5,192.3811483,35.74134156,210.4833333
1067,642,5,0,25,0,16.5,19260.0,19289.5,214.1331957,34.14519558,210.45
1068,643,5,0,25,2,16.5,19290.0,19319.5,132.5511776,31.39897072,170.0810005
1069,644,5,0,25,2,14.5,19320.0,19349.5,59.95186176,21.43554646,137.6849999
1070,645,5,0,25,2,14.5,19350.0,19379.5,55.34781596,22.36038524,162.6946665
1071,646,5,0,25,2,14.5,19380.0,19409.5,73.09457073,29.84654808,174.3406665
1072,647,5,0,25,2,14.5,19410.0,19439.5,61.549416099999995,31.47980677,159.4384992
1073,648,5,0,25,2,14.5,19440.0,19469.5,62.00497659,32.96682487,161.71866730000002
1074,649,5,0,25,2,14.5,19470.0,19499.5,61.09763158,25.94363209,163.4579994
1075,650,5,0,25,2,14.5,19500.0,19529.5,62.25478554,28.15450083,163.4246666
1076,651,5,0,25,2,14.5,19530.0,19559.5,61.9715524,32.30396763,163.3623334
1077,652,5,0,25,2,14.5,19560.0,19589.5,62.08403810000001,35.10457344,163.4264997
1078,653,5,0,25,2,14.5,19590.0,19619.5,58.74983768,27.73305038,161.3890004
1079,654,5,0,25,2,14.5,19620.0,19649.5,60.90750434,29.62461624,160.1795003
1080,655,5,0,25,2,14.5,19650.0,19679.5,62.03475132,33.57346217,160.1891665
1081,656,5,0,25,2,14.5,19680.0,19709.5,51.96764994,23.35330528,160.4581358
1082,657,5,0,25,2,14.5,19710.0,19739.5,50.55490086,24.57444283,160.87542390000002
1083,658,5,0,_2,2,14.5,19740.0,19769.5,58.61847115,24.11967349,161.3491653
1084,659,5,0,_2,2,14.5,19770.0,19799.5,58.43651683,19.22137008,160.2551666
1085,660,5,0,_2,2,14.5,19800.0,19829.5,59.39582532,23.48804978,158.76833390000002
1086,661,5,0,_2,2,14.5,19830.0,19859.5,53.43802961,29.58493334,160.4480011
1087,662,5,0,85,2,14.5,19860.0,19889.5,56.29375286,20.11681396,160.39166740000002
1088,663,5,0,85,2,14.5,19890.0,19919.5,59.51601149,21.46898332,153.0736674
1089,664,5,0,85,2,14.5,19920.0,19949.5,59.8063879,29.9075428,160.08516619999997
1090,665,5,0,85,2,14.5,19950.0,19979.5,58.14750264,32.86430972,160.0815002
1091,666,5,0,85,2,14.5,19980.0,20009.5,55.10286891,33.46470146,160.35433319999999
1092,667,5,0,85,2,14.5,20010.0,20039.5,70.81344821,30.66997484,160.8245
1093,668,5,0,85,2,14.5,20040.0,20069.5,71.08925095,38.64335982,160.8169993
1094,669,5,0,85,2,14.5,20070.0,20099.5,66.59542974,44.68145479,160.80233330000002
1095,670,5,0,85,2,14.5,20100.0,20129.5,59.69706294,50.44654223,160.788166
1096,671,5,0,85,2,14.5,20130.0,20159.5,61.1707681,36.4740119,160.4968346
1097,672,5,0,85,2,14.5,20160.0,20189.5,69.76346269999999,38.09477638,160.4501663
1098,673,5,0,85,2,14.5,20190.0,20219.5,60.06531614,39.13572612,142.28533149999998
1099,674,5,0,85,2,14.5,20220.0,20249.5,56.08238284,39.9573157,130.18850020000002
1100,675,5,0,85,2,14.5,20250.0,20279.5,51.54275449,31.56578628,143.5063321
1101,676,5,0,85,2,14.5,20280.0,20309.5,64.86896763,18.8447463,160.8906667
1102,677,5,0,85,2,14.5,20310.0,20339.5,65.24046777,19.59009776,136.113062
1103,678,5,0,85,1,12.25,20340.0,20369.5,61.40797773,13.01373519,120.4558625
1104,679,5,0,85,1,12.25,20370.0,20399.5,57.48574581,9.114277609,120.4575003
1105,680,5,0,85,1,12.25,20400.0,20429.5,51.58628476,11.62130035,120.4650002
1106,681,5,0,85,1,12.25,20430.0,20459.5,58.29123618,16.6720914,120.4581668
1107,682,5,0,85,1,12.25,20460.0,20489.5,60.48233223,20.51070569,120.170833
1108,683,5,0,85,1,12.25,20490.0,20519.5,51.42133338,12.73487167,121.1384742
1109,684,5,0,85,1,12.25,20520.0,20549.5,58.86012828,16.84993057,120.82383359999999
1110,685,5,0,85,1,12.25,20550.0,20579.5,56.85179028,15.40022267,120.74356
1111,686,5,0,85,1,12.25,20580.0,20609.5,58.79832815,13.80571353,120.75916720000001
1112,687,5,0,85,1,12.25,20610.0,20639.5,60.48370879,15.30680698,119.45152479999999
1113,688,5,0,85,1,12.25,20640.0,20669.5,62.25729968,14.40684183,120.11699909999999
1114,689,5,0,85,1,12.25,20670.0,20699.5,79.42750600000001,20.75358124,120.1148324
1115,690,5,0,85,1,12.25,20700.0,20729.5,93.18829740000001,37.2232159,128.7338326
1116,691,5,0,85,1,12.25,20730.0,20759.5,84.57975928,34.18598022,140.9943347
1117,692,5,0,85,1,12.25,20760.0,20789.5,107.136379,29.82523756,139.6824996
1118,693,5,0,85,1,12.25,20790.0,20819.5,98.65364342,46.78723596,143.22133359999998
1119,694,5,0,85,1,12.25,20820.0,20849.5,102.9459804,45.59049384,168.0858335
1120,695,5,0,85,1,12.25,20850.0,20879.5,104.4194767,31.31152004,180.84750060000002
1121,696,5,0,85,1,12.25,20880.0,20909.5,103.60543059999999,16.6404917,179.32049990000002
1122,697,5,0,85,1,12.25,20910.0,20939.5,113.6591482,23.57476454,179.25316669999998
1123,698,5,0,85,1,12.25,20940.0,20969.5,105.03333049999999,37.60241057,179.24433390000002
1124,699,5,0,85,1,12.25,20970.0,20999.5,99.63684781,45.16463378,180.1223345
1125,700,5,0,85,1,12.25,21000.0,21029.5,109.493454,33.41619989,180.2215009
1126,701,5,0,85,1,12.25,21030.0,21059.5,95.69110095,40.93726978,180.35233359999998
1127,702,5,0,85,1,12.25,21060.0,21089.5,120.7264163,36.68896205,180.3526662
1128,703,5,0,85,1,12.25,21090.0,21119.5,109.7402682,37.99226146,179.3276665
1129,704,5,0,85,1,12.25,21120.0,21149.5,99.43847135,44.14573065,180.9213353
1130,705,5,0,85,1,12.25,21150.0,21179.5,110.79165090000001,40.17924716,180.57483440000001
1131,706,5,0,85,1,12.25,21180.0,21209.5,119.63659540000002,38.11572024,180.92849990000002
1132,707,5,0,85,1,12.25,21210.0,21239.5,119.3802213,34.3476531,180.9348335
1133,708,5,0,85,1,12.25,21240.0,21269.5,103.9855368,34.69745293,180.9090009
1134,709,5,0,85,1,12.25,21270.0,21299.5,104.29815129999999,41.99320313,180.1332206
1135,710,5,0,85,1,12.25,21300.0,21329.5,100.58825329999999,23.36128314,180.1205007
1136,711,5,0,85,1,12.25,21330.0,21359.5,119.9384808,34.58501666,180.1078339
1137,712,5,0,85,1,12.25,21360.0,21389.5,105.50226310000001,38.75983814,180.10516819999998
1138,713,5,0,32,1,12.25,21390.0,21419.5,120.2287617,32.53949518,180.0581678
1139,714,5,0,32,1,12.25,21420.0,21449.5,114.12975959999999,27.27669352,179.5281662
1140,715,5,0,32,1,12.25,21450.0,21479.5,92.96036555,24.80531174,180.50233280000003
1141,716,5,0,32,1,12.25,21480.0,21509.5,120.03361890000001,29.92958943,180.49333269999997
1142,717,5,0,32,1,12.25,21510.0,21539.5,120.0229366,34.46302875,180.5291672
1143,718,5,0,32,1,12.25,21540.0,21569.5,108.5577936,36.43543037,180.1198331
1144,719,5,0,32,1,12.25,21570.0,21599.5,102.0485133,22.17776832,180.2529994
1145,720,5,0,52,1,12.25,21600.0,21629.5,61.18792706,18.38398075,176.1669996
1146,721,5,0,52,1,12.25,21630.0,21659.5,76.47172699,24.48196634,180.32216699999998
1147,722,5,0,52,1,12.25,21660.0,21689.5,65.87816792,26.75860701,180.32866669999999
1148,723,5,0,52,1,12.25,21690.0,21719.5,58.65307876,21.56494556,180.21898330000002
1149,724,5,0,52,1,12.25,21720.0,21749.5,62.26643092,24.82405097,180.247334
1150,725,5,0,52,1,12.25,21750.0,21779.5,62.03650284,20.63269547,180.231
1151,726,5,0,52,1,12.25,21780.0,21809.5,71.46686605,26.55761824,180.25883380000002
1152,727,5,0,52,1,12.25,21810.0,21839.5,67.83931899999999,37.80815747,180.22627260000002
1153,728,5,0,52,1,12.25,21840.0,21869.5,81.98490613,28.30184323,180.1780014
1154,729,5,0,52,1,12.25,21870.0,21899.5,72.83292465,25.66364425,180.19050090000002
1155,730,5,0,52,1,12.25,21900.0,21929.5,74.39306414,29.55240525,180.2350844
1156,731,5,0,52,1,12.25,21930.0,21959.5,58.63854529,15.56941204,180.4356669
1157,732,5,0,52,1,12.25,21960.0,21989.5,54.92595743,22.14616933,180.1900002
1158,733,5,0,52,1,12.25,21990.0,22019.5,58.8727169,26.16446142,180.3365
1159,734,5,0,52,1,12.25,22020.0,22049.5,58.87410189,29.16017475,180.33766709999998
1160,735,5,0,52,1,12.25,22050.0,22079.5,58.83413423,27.43763056,180.31199980000002
1161,736,5,0,52,1,12.25,22080.0,22109.5,56.44458739,25.42995486,180.4041672
1162,737,5,0,52,1,12.25,22110.0,22139.5,62.24740556,24.43787429,180.6204997
1163,738,5,0,52,1,12.25,22140.0,22169.5,62.78545774,27.71584229,169.87491619999997
1164,739,5,0,52,1,12.25,22170.0,22199.5,61.98241475,25.59640366,159.4991674
1165,740,5,0,54,1,12.25,22200.0,22229.5,51.31726818,23.93816001,159.47850060000002
1166,741,5,0,54,1,12.25,22230.0,22259.5,62.94419024,22.38968275,160.818948
1167,742,5,0,54,1,12.25,22260.0,22289.5,56.87214608,16.885127999999998,159.49362050000002
1168,743,5,0,54,1,12.25,22290.0,22319.5,61.40413005,15.65502582,159.79816609999997
1169,744,5,0,54,1,12.25,22321.0,22349.5,56.31043178,19.07416761,160.2362074
1170,745,5,0,54,1,12.25,22350.0,22379.5,59.02642309,20.85192832,158.7555166
1171,746,5,0,54,1,12.25,22380.0,22409.5,79.85688413,21.65600735,160.048499
1172,747,5,0,54,1,12.25,22410.0,22439.5,79.79309336,24.66495072,160.02283219999998
1173,748,5,0,54,1,12.25,22440.0,22469.5,76.05105743,24.20785853,157.02866630000003
1174,749,5,0,54,1,12.25,22470.0,22499.5,58.6133618,21.61963148,158.7363331
1175,750,5,0,54,1,12.25,22500.0,22529.5,61.38997968,20.07749812,158.9141664
1176,751,5,0,54,1,12.25,22530.0,22559.5,63.64952507,22.44967117,159.9155001
1177,752,5,0,54,1,12.25,22560.0,22589.5,78.13660379999999,28.22945709,160.66249950000002
1178,753,5,0,58,1,12.25,22590.0,22619.5,79.39040985,29.6286572,159.0158325
1179,754,5,0,58,1,12.25,22620.0,22649.5,86.80190531,24.81890714,158.1084997
1180,755,5,0,58,1,12.25,22650.0,22679.5,79.04424191,26.29159476,160.0641665
1181,756,5,0,58,1,12.25,22680.0,22709.5,89.27220167,29.23623543,159.79183380000003
1182,757,5,0,58,1,12.25,22710.0,22739.5,84.89947255,30.2455843,160.29166669999998
1183,758,5,0,58,1,12.25,22740.0,22769.5,87.59533309999999,34.85361344,160.4038335
1184,759,5,0,58,1,12.25,22770.0,22799.5,85.14304072,24.7656281,160.2398336
1185,760,5,0,58,1,12.25,22800.0,22829.5,89.6543822,29.213086800000003,160.2363332
1186,761,5,0,58,1,12.25,22830.0,22859.5,86.45708351,29.28804366,160.3526665
1187,762,5,0,58,1,12.25,22860.0,22889.5,89.66832123,33.71860015,160.5853335
1188,763,5,0,58,1,12.25,22890.0,22919.5,80.39527321,29.69442964,160.8111666
1189,764,5,0,58,1,12.25,22920.0,22949.5,89.96056684,28.24635938,161.0226659
1190,765,5,0,58,1,12.25,22950.0,22979.5,87.74616407,31.67675276,161.0313332
1191,766,5,0,58,1,12.25,22980.0,23009.5,99.11461309,36.07938455,161.225001
1192,767,5,0,58,1,12.25,23010.0,23039.5,98.07015839,39.3198115,161.20433380000003
1193,768,5,0,58,1,12.25,23040.0,23069.5,94.06735942,29.36006247,160.0924998
1194,769,5,0,60,1,12.25,23070.0,23099.5,100.7563234,32.79743595,160.08466669999999
1195,770,5,0,60,1,12.25,23100.0,23129.5,100.6796478,35.05386686,160.0693321
1196,771,5,0,66,1,12.25,23130.0,23159.5,100.7323502,38.49528313,160.1018323
1197,772,5,0,66,1,12.25,23160.0,23189.5,93.16999728,33.57383075,160.6995
1198,773,5,0,66,1,12.25,23190.0,23219.5,100.813847,33.49740283,161.12883349999998
1199,774,5,0,66,1,12.25,23220.0,23249.5,100.7230153,36.86018785,161.1635
1200,775,5,0,66,1,12.25,23250.0,23279.5,100.6308005,40.286170899999995,161.15883380000002
1201,776,5,0,66,1,12.25,23280.0,23309.5,95.90445399,39.78895374,159.7542369
1202,777,5,0,66,1,12.25,23310.0,23339.5,96.2007459,33.09248778,160.5900012
1203,778,5,0,66,1,12.25,23340.0,23369.5,100.81211590000001,36.28845545,160.60866719999999
1204,779,5,0,66,1,12.25,23370.0,23399.5,100.6128075,38.61874123,160.6210009
1205,780,5,0,66,1,12.25,23400.0,23429.5,100.76791899999999,41.3385114,160.626667
1206,781,5,0,66,1,12.25,23430.0,23459.5,88.50748183,32.89296864,159.7473333
1207,782,5,0,66,1,12.25,23460.0,23489.5,100.7279423,33.20014715,161.65649969999998
1208,783,5,0,66,1,12.25,23490.0,23519.5,96.73209203,37.40877101,160.151
1209,784,5,0,66,1,12.25,23520.0,23549.5,100.62503659999999,41.12870471,160.2504997
1210,785,5,0,33,1,12.25,23550.0,23579.5,96.06972387,38.11157294,160.3974576
1211,786,5,0,33,1,12.25,23580.0,23609.5,96.16227449,23.56998779,161.0615005
1212,787,5,0,33,1,12.25,23610.0,23639.5,78.70537224,25.08052222,161.1074999
1213,788,5,0,33,1,12.25,23640.0,23669.5,89.66639620000001,26.84017801,161.0828326
1214,789,5,0,70,1,12.25,23670.0,23699.5,100.8836088,34.55782642,161.0858332
1215,790,5,0,70,1,12.25,23700.0,23729.5,85.08490766,30.51307815,153.09516609999997
1216,791,5,0,70,1,12.25,23730.0,23759.5,89.74366913,35.52969815,161.00033259999998
1217,792,5,0,71,1,12.25,23760.0,23789.5,88.83072281,27.48686705,160.972832
1218,793,5,0,69,1,12.25,23790.0,23819.5,100.6276435,30.46016849,160.9746666
1219,794,5,0,68,1,12.25,23820.0,23849.5,97.15533676,39.06775072,159.439333
1220,795,5,0,67,1,12.25,23850.0,23879.5,88.37796637,28.9646994,160.5888341
1221,796,5,0,67,1,12.25,23880.0,23909.5,100.7996415,34.25469131,160.57483369999997
1222,797,5,0,67,1,12.25,23910.0,23939.5,100.5319002,37.02920958,160.6491669
1223,798,5,0,67,1,12.25,23940.0,23969.5,88.6317805,37.83242655,160.58433300000002
1224,799,5,0,67,1,12.25,23970.0,23999.5,85.95311521,29.83074899,160.3644998
1225,800,5,0,67,1,12.25,24000.0,24029.5,87.79370689,30.79821037,161.1096664
1226,801,5,0,67,1,12.25,24030.0,24059.5,95.45393575,35.39558411,161.11533359999999
1227,802,5,0,67,1,12.25,24060.0,24089.5,92.91907132,40.87370367,161.131
1228,803,5,0,67,1,12.25,24090.0,24119.5,94.7465463,42.9912436,159.1639999
1229,804,5,0,67,1,12.25,24120.0,24149.5,84.81048648,32.57329887,158.42183280000003
1230,805,5,0,74,1,12.25,24150.0,24179.5,100.7786704,39.52594395,159.6958333
1231,806,5,0,74,1,12.25,24180.0,24209.5,100.5237166,39.4928751,159.6865
1232,807,5,0,74,1,12.25,24210.0,24239.5,82.97936357,40.41440659,159.72716699999998
1233,808,5,0,74,1,12.25,24240.0,24269.5,93.10922534,28.62518744,159.5411682
1234,809,5,0,77,1,12.25,24270.0,24299.5,98.17476819,33.18949191,159.52966740000002
1235,810,5,0,77,1,12.25,24300.0,24329.5,86.89617513,34.94069633,159.528334
1236,811,5,0,77,1,12.25,24330.0,24359.5,100.699759,35.44151363,159.53650159999998
